StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1597,15,0,2,1,4.978870495937455,5,N,Elevado,N,N,S,S,2.7373779261627598,C
1598,17,1,2,2,6.488764572701324,21,S,Baixo,S,N,N,S,1.1466960797952552,E
1599,18,1,0,1,6.684306745202293,4,N,Nenhum,N,N,N,N,2.4052675257641485,D
1600,16,1,2,0,0.514848194944324,15,S,Moderado,N,N,S,N,1.5252820489261911,E
1601,15,1,1,2,6.82095745661247,7,N,Baixo,S,S,N,N,2.446157080635824,D
1602,18,1,0,2,16.06609147036067,18,S,Baixo,S,N,S,N,1.9529530122549463,E
1603,18,1,0,2,17.94596991499477,15,N,Alto,S,N,N,N,2.293087191388992,D
1604,16,0,2,4,10.364366312718548,12,N,Nenhum,N,N,S,N,1.4716720294797634,E
1605,17,0,0,2,9.110033904384403,25,S,Alto,N,N,N,S,1.106713497753671,E
1606,17,0,0,3,0.6164923739874051,19,N,Moderado,N,S,N,S,1.2058569757056352,E
1607,17,1,0,1,17.584086751707652,6,N,Moderado,N,N,N,N,2.5590703550177483,C
1608,18,1,2,2,0.2602042685174544,15,N,Alto,S,S,S,N,2.4576510224957078,D
1609,18,1,1,3,18.89500160420424,22,S,Moderado,N,N,N,N,1.2267412857712765,E
1610,18,1,2,2,9.784324973761812,15,N,Baixo,N,N,N,S,1.5904330983565391,E
1611,15,1,0,2,6.838689871494532,28,N,Baixo,S,N,N,N,0.3106695325979863,E
1612,16,1,1,1,18.484368696853203,11,S,Alto,S,N,N,N,2.7718106588704914,C
1613,18,0,1,0,0.4878198622019347,13,N,Baixo,S,N,N,N,1.5826829916643974,E
1614,16,0,2,2,11.628497897381742,23,S,Nenhum,S,N,N,S,1.1055870981431069,E
1615,16,1,3,1,10.978650489986752,17,N,Elevado,N,N,N,N,2.3002961351673665,D
1616,17,0,0,3,4.3864080242276415,26,S,Elevado,S,S,N,N,0.9918836980476614,E
1617,15,1,1,1,8.577748627004212,27,N,Moderado,N,S,S,S,0.1651106215518772,E
1618,18,0,0,4,13.045280118875404,17,N,Nenhum,N,N,N,N,0.9893299205987556,E
1619,17,1,1,4,14.54262393763855,15,N,Alto,S,N,S,N,2.230253521333785,D
1620,17,1,0,1,0.0143371741315956,19,N,Alto,S,N,N,N,1.3835280778946648,E
1621,18,0,0,1,18.737068601820305,15,N,Baixo,S,S,N,N,2.1314052629810774,D
1622,16,0,0,3,3.290507447856248,12,N,Baixo,S,N,S,N,1.86827692299816,E
1623,17,1,1,4,4.671608684447184,25,N,Alto,S,N,S,N,1.2474819436382791,E
1624,16,1,0,2,5.269468913876965,28,N,Elevado,N,N,N,N,0.2999075475985059,E
1625,15,0,2,1,0.7564027310407062,8,N,Alto,S,N,N,S,2.7051956947945466,C
1626,16,0,0,2,2.4610424718064983,25,N,Baixo,S,S,S,N,0.8979380920800135,E
1627,15,1,0,2,19.72699845888324,27,N,Moderado,S,S,N,N,1.3917317913625924,E
1628,16,0,2,1,6.304334747545721,8,N,Alto,N,N,N,N,2.150546165993222,D
1629,17,1,0,2,2.306021806780987,12,N,Baixo,N,N,N,N,1.448741241526555,E
1630,17,1,0,0,2.1398252234924664,28,N,Baixo,S,N,S,N,0.0,E
1631,15,1,1,0,14.389199353399436,3,S,Baixo,N,N,N,N,3.091715028356484,B
1632,18,1,0,1,17.091373280652817,8,N,Moderado,N,N,N,N,2.576927695452172,C
1633,15,0,0,1,5.139045990169397,14,N,Moderado,N,N,N,N,1.9558725265628367,E
1634,15,0,0,1,0.4181902467046994,13,N,Alto,N,S,N,N,1.8787083443226635,E
1635,16,0,3,2,4.461800368907117,18,S,Alto,S,S,N,N,1.6304001316060543,E
1636,16,0,1,1,1.130313815935147,11,N,Elevado,N,N,S,N,2.372748110360667,D
1637,15,0,1,1,2.0678987326008302,20,S,Alto,S,N,N,N,1.279370611476852,E
1638,17,0,1,1,8.630162396952848,25,N,Baixo,N,N,N,S,0.155004788411154,E
1639,16,0,0,4,4.598367417232652,24,S,Moderado,N,S,S,S,1.2783470336697191,E
1640,18,1,0,2,10.318917570508468,5,N,Moderado,N,S,N,N,2.6559935659147995,C
1641,16,0,2,2,5.069875065143807,2,N,Nenhum,S,N,S,N,2.6823160526270176,C
1642,16,0,0,2,18.810746022058957,25,N,Elevado,N,S,N,N,1.6448199394832874,E
1643,18,1,0,4,18.11887935852529,24,S,Nenhum,S,S,N,N,1.3962784383778892,E
1644,15,0,0,1,11.33612210020932,21,S,Moderado,S,N,N,N,1.6094867987939343,E
1645,18,0,0,2,7.088479839747723,19,N,Moderado,S,N,S,N,1.187367524649196,E
1646,15,1,3,2,7.622937640694712,15,N,Moderado,S,N,S,N,2.0197970227132727,D
1647,15,0,0,2,8.237045662889939,29,N,Alto,N,N,N,S,0.2416256282208843,E
1648,15,0,1,0,14.55158644269888,19,N,Moderado,N,N,N,N,1.2477251942052905,E
1649,18,0,0,2,9.03277991037676,23,N,Baixo,N,N,S,N,0.8526823634027514,E
1650,15,1,3,0,17.13459893011795,22,N,Baixo,N,N,N,N,0.9657009889491656,E
1651,17,0,0,2,18.88189571860729,16,S,Elevado,S,S,N,N,2.423800751639832,D
1652,18,0,0,2,6.718923067578677,15,N,Baixo,S,N,N,N,1.7419681672894356,E
1653,17,1,2,1,11.213889627513602,5,N,Baixo,N,N,S,N,2.8459257757426046,C
1654,15,0,2,3,1.9011307366512888,7,N,Moderado,N,N,N,N,2.039564398044963,D
1655,16,1,0,0,4.009380955327179,18,S,Baixo,S,N,N,N,1.5420637396404375,E
1656,15,1,0,3,8.269315334203203,29,S,Moderado,N,N,S,N,0.7307796023629439,E
1657,17,0,0,2,4.1240543180355775,24,N,Alto,S,N,N,N,0.4999877783931601,E
1658,17,1,0,1,17.53120981577435,25,S,Alto,N,N,N,N,1.122889381075435,E
1659,18,1,0,1,3.165725121181961,1,S,Alto,N,S,N,N,2.9594927281039074,C
1660,16,0,0,4,9.11321643106184,13,N,Baixo,S,S,S,N,2.300205239575968,D
1661,18,1,0,0,12.113984809197513,21,N,Moderado,N,S,N,N,1.35272076359225,E
1662,17,1,0,1,13.837278163216888,11,S,Nenhum,S,N,N,N,2.13406203808262,D
1663,15,0,1,1,7.661387394530134,16,N,Nenhum,S,N,N,S,1.2997943203369946,E
1664,16,0,3,2,17.381981374494572,27,N,Moderado,S,N,N,N,0.7478339441237737,E
1665,15,0,1,2,11.36638302155851,26,N,Baixo,S,S,S,N,0.5329232037789974,E
1666,15,1,0,1,8.790155608951036,14,N,Alto,N,N,N,N,2.0737697903171566,D
1667,16,0,0,1,1.3448126810407324,17,S,Alto,S,S,N,N,1.9913793639901416,E
1668,18,1,3,1,9.2937893689033,15,N,Alto,S,N,N,S,1.8999595995373024,E
1669,15,1,0,1,16.414716816314606,12,N,Alto,S,S,N,N,2.6148839418291825,C
1670,17,1,0,2,12.29082036442631,20,S,Nenhum,S,S,S,N,1.8102707442887624,E
1671,15,1,1,2,16.643249074582368,16,N,Moderado,S,N,N,N,1.581931480635446,E
1672,16,1,1,1,9.880233411986111,7,N,Baixo,N,S,N,N,2.271332803302088,D
1673,16,1,1,1,2.369234101889637,0,S,Moderado,S,N,N,N,3.363670491095614,B
1674,16,1,0,1,0.2727969167176214,28,N,Baixo,S,S,N,N,0.4812984804652508,E
1675,18,0,0,4,6.064390934371824,24,N,Nenhum,S,S,N,N,0.1999273794512188,E
1676,15,0,3,4,13.95980942995585,25,N,Moderado,N,S,S,S,1.2680087507224682,E
1677,18,1,0,3,15.805198078833875,26,N,Alto,S,N,N,N,0.8825524540001173,E
1678,18,1,1,1,5.915056692406589,2,S,Alto,N,N,N,N,3.120136639384952,B
1679,16,0,2,0,9.91307841766494,15,N,Moderado,N,S,N,S,1.8041546917762192,E
1680,16,1,1,1,8.422378088681633,27,N,Moderado,S,S,S,N,0.6817036435058786,E
1681,18,0,0,1,8.210455687028556,1,N,Moderado,S,N,N,S,2.898261817162794,C
1682,15,0,0,2,4.62697426400301,14,N,Alto,N,N,N,S,1.7303180027913696,E
1683,17,0,1,2,2.7274221005891675,0,S,Nenhum,S,N,S,N,3.560791672128213,A
1684,18,1,2,3,3.9337711646242624,8,S,Alto,N,S,N,N,2.528774574406828,C
1685,15,1,3,3,1.106647743266922,15,S,Moderado,N,S,N,N,1.5923878582033109,E
1686,16,0,0,1,3.962614836471541,3,N,Baixo,N,N,S,S,2.3741309720150148,D
1687,16,0,0,2,0.1840179525075891,11,S,Nenhum,S,N,N,N,1.8104094800411437,E
1688,15,0,3,1,12.545168012719564,0,N,Baixo,N,N,N,N,2.829826431301572,C
1689,17,0,2,0,6.327508147753658,0,S,Moderado,N,N,N,S,3.0476020888188065,B
1690,16,0,2,2,19.46289422853817,6,S,Alto,S,S,N,N,3.625921730346796,A
1691,16,1,0,0,3.874341015525957,17,N,Moderado,N,N,N,S,0.9273215453238872,E
1692,16,0,1,2,6.916571406191878,22,N,Moderado,S,N,N,N,1.331958948764275,E
1693,15,1,2,1,7.156823172830665,27,N,Elevado,S,S,N,S,0.7795517215186132,E
1694,18,0,1,2,0.1690299212492108,22,N,Baixo,S,N,N,N,0.8813584466312141,E
1695,16,1,0,2,16.78415906078918,14,S,Baixo,N,N,N,N,2.398121085937693,D
1696,18,1,0,1,0.6398892028864944,25,N,Moderado,N,S,N,N,0.7588142687845363,E
1697,17,1,1,3,18.803596694584822,29,N,Alto,S,N,N,N,1.0288655959633797,E
1698,16,1,0,1,17.841487021872414,24,N,Alto,N,S,N,N,1.4444766951837589,E
1699,16,1,0,2,10.710438321719272,12,S,Moderado,N,N,N,N,2.214067459161345,D
1700,17,1,3,2,10.871911498225842,15,N,Elevado,N,S,S,N,2.5119180875322624,C
1701,16,0,0,2,13.075558459123126,6,N,Alto,N,N,N,N,2.6901498030104545,C
1702,18,1,2,4,7.7410002386977395,15,N,Nenhum,S,N,N,N,1.6052743861754348,E
1703,15,0,0,1,12.94444566795711,12,N,Alto,S,N,S,S,2.709889487418108,C
1704,18,1,1,2,0.8953677737697374,13,N,Nenhum,N,S,N,N,1.528563501341875,E
1705,15,1,3,2,1.0809525469945314,16,S,Alto,N,S,N,N,1.7785692022870156,E
1706,15,0,0,3,9.144608392390888,11,N,Baixo,S,N,N,N,2.1219640588635724,D
1707,18,1,0,1,10.9924460221207,28,N,Alto,N,N,N,N,0.4059048314284253,E
1708,18,0,0,2,17.75635280671638,23,N,Moderado,S,N,N,N,1.123926327741214,E
1709,18,0,0,2,2.093212678157925,23,N,Alto,N,N,N,N,0.8703304110318186,E
1710,18,0,2,1,16.452958543877788,19,N,Moderado,S,S,N,N,1.8228292080685773,E
1711,17,0,3,2,4.200946745841392,12,N,Alto,S,N,N,N,2.231182931946249,D
1712,16,1,0,1,7.881672970200637,23,N,Baixo,N,S,S,N,0.9669677174911444,E
1713,15,1,0,2,6.332048696548258,19,N,Elevado,N,S,N,N,1.69185894616234,E
1714,18,0,0,3,8.00310545730798,14,N,Alto,N,N,N,N,2.0697582058612616,D
1715,18,1,2,2,3.009909961451711,23,S,Baixo,S,S,N,N,1.0578761267920678,E
1716,18,1,0,2,10.0714014880711,20,N,Elevado,N,N,N,N,1.3214272070130963,E
1717,17,0,1,2,16.032851796627344,3,S,Moderado,S,N,N,S,3.5169407207158963,A
1718,18,1,1,0,8.830680207577938,21,S,Alto,N,S,N,S,1.0491570024752104,E
1719,18,0,1,1,9.812271517963982,1,N,Alto,S,N,N,N,3.4861413290978023,B
1720,18,0,0,2,16.975351705626284,27,S,Nenhum,S,N,N,S,0.586837405483887,E
1721,16,1,2,1,14.121162292760616,17,N,Elevado,N,S,N,N,2.3588158974550537,D
1722,17,1,0,1,9.809088170395697,1,N,Moderado,N,N,N,N,3.152222285699565,B
1723,18,1,0,2,5.153912963783593,24,N,Baixo,N,N,N,N,0.5878350833437533,E
1724,15,0,2,1,17.698534936899332,14,N,Alto,S,S,N,S,2.66889332908893,C
1725,15,0,2,1,11.540408033811168,29,N,Alto,N,N,N,N,0.3043720342532843,E
1726,15,1,0,2,4.422952202213867,25,N,Nenhum,N,S,N,N,0.2806703078814149,E
1727,17,1,0,1,5.382395052760208,18,N,Baixo,S,N,N,N,0.8730911973563495,E
1728,17,1,0,3,16.06266177872492,14,N,Alto,N,N,N,N,2.330783482945125,D
1729,15,1,0,3,0.8829112417491092,25,N,Nenhum,S,S,S,N,0.318850908518507,E
1730,18,0,0,2,19.8418437405764,19,N,Elevado,N,N,N,N,1.7922893205354298,E
1731,17,1,0,1,2.607033594295836,9,N,Alto,N,S,N,N,2.573219136505813,C
1732,15,0,0,2,15.921370507938748,27,N,Moderado,N,S,N,N,1.0844901258226167,E
1733,15,0,2,3,7.895506335433657,23,N,Moderado,S,S,N,S,1.0866966802818123,E
1734,18,1,1,2,9.844323665749338,19,N,Moderado,N,N,S,S,1.00411266268769,E
1735,16,1,1,1,17.613011549291556,10,S,Moderado,S,N,N,N,2.824604892517854,C
1736,17,1,0,2,8.258223791784264,25,S,Alto,N,S,S,S,1.364373782117196,E
1737,18,0,3,3,10.74987507346469,9,N,Elevado,N,N,N,S,2.6072864007904446,C
1738,15,1,2,2,0.9859932481833988,28,S,Moderado,S,N,S,N,0.5684680837933294,E
1739,15,1,2,2,0.046949477349063,22,N,Moderado,N,N,N,S,0.5737961933285499,E
1740,18,0,2,2,4.895997460034518,4,N,Baixo,N,N,N,N,2.258071035198048,D
1741,17,1,3,2,13.611661858375346,8,S,Alto,N,N,N,N,2.840092975101314,C
1742,16,0,1,0,2.425297867182734,19,N,Alto,S,S,N,N,1.6831172628416484,E
1743,16,1,0,2,2.2752391760909885,18,S,Alto,S,N,N,N,1.7209071500753406,E
1744,15,0,1,0,8.219212160718065,12,N,Nenhum,N,N,N,N,1.5377839093207275,E
1745,17,1,2,2,12.95674077216453,17,N,Alto,N,S,N,N,2.0634635075132985,D
1746,16,1,2,1,14.24143984495861,16,N,Moderado,S,N,N,N,1.878547509948441,E
1747,17,0,1,2,3.569013481967496,26,N,Alto,S,S,N,S,0.8632708590471806,E
1748,17,0,0,1,1.591762947440849,5,N,Alto,N,N,N,N,2.513286133011632,C
1749,15,1,0,2,18.807940678910885,9,N,Alto,S,S,N,S,2.7721632696203784,C
1750,16,0,3,2,5.213327651242034,1,S,Moderado,N,N,N,N,2.8883859357893624,C
1751,18,0,1,1,17.066929952174476,23,N,Alto,N,S,N,N,1.3371610494936967,E
1752,15,0,1,1,17.269829009256366,5,N,Nenhum,N,N,N,N,2.3706116146947664,D
1753,16,0,0,1,15.450451835250888,27,N,Alto,N,N,S,N,0.8544646477713151,E
1754,16,1,0,3,3.3766721330514016,27,S,Nenhum,N,N,N,N,0.3226418269944476,E
1755,16,1,2,2,16.436029185084006,20,N,Moderado,S,S,N,N,1.834226997089304,E
1756,16,0,1,2,15.385011184831734,12,N,Baixo,N,N,N,N,1.9900604524480008,E
1757,16,0,2,1,11.934459802124342,17,S,Alto,N,S,N,N,2.226983393791037,D
1758,17,0,0,2,6.744040703379055,6,N,Moderado,N,N,N,S,2.60838689826964,C
1759,15,0,1,3,5.250172085330882,1,N,Alto,S,N,N,N,3.4063390822727126,B
1760,17,1,0,3,2.4377842416071798,28,S,Alto,S,N,N,N,0.8670343739276987,E
1761,18,1,2,2,10.195141338017429,13,S,Alto,N,S,N,N,2.166091325158555,D
1762,16,0,0,0,11.705217510196931,4,N,Baixo,N,S,N,N,2.4229283329107885,D
1763,15,0,0,1,7.186779810315745,17,N,Alto,N,S,N,N,1.509557877776469,E
1764,16,0,1,0,9.507181353617373,10,S,Moderado,N,S,N,N,2.44385726431874,D
1765,15,1,3,1,7.270289147385334,9,N,Nenhum,N,N,N,N,2.0038283786309425,D
1766,17,0,0,1,12.820121146414024,10,S,Baixo,N,S,N,N,2.465306489467062,D
1767,15,1,2,1,18.025184155931267,26,N,Baixo,S,N,S,N,0.8447920018716684,E
1768,18,0,0,1,3.278405240938897,1,N,Nenhum,N,S,N,N,2.731058898448731,C
1769,18,1,0,3,7.628176198062468,14,N,Moderado,N,N,N,N,1.736011489374202,E
1770,15,0,0,2,2.8173720790172263,6,S,Nenhum,N,S,N,N,2.5896707308558047,C
1771,15,1,0,3,12.49887540815664,8,S,Moderado,S,N,N,N,2.7423611231016096,C
1772,15,0,1,2,14.577410189771916,4,N,Baixo,N,N,N,N,2.4959194397063627,D
1773,15,0,0,1,18.63825465194912,6,S,Baixo,N,N,S,N,2.8534371942017955,C
1774,18,0,0,2,5.577438525219298,19,N,Elevado,S,N,N,N,1.5913479919456928,E
1775,16,1,3,1,19.004224117308603,1,N,Moderado,N,N,S,N,3.209673328360458,B
1776,15,0,0,2,1.265253436413496,2,S,Baixo,N,S,N,N,3.127617865184041,B
1777,15,1,2,1,12.060277267291765,1,S,Moderado,N,S,S,S,3.453275896757228,B
1778,18,1,0,4,1.1426543868665997,20,S,Baixo,S,N,N,N,0.8227735669667381,E
1779,18,0,1,1,17.875483755238896,21,S,Nenhum,N,N,N,N,1.2173352280449594,E
1780,17,0,0,1,10.596181141401082,22,N,Nenhum,S,N,N,N,0.7626843112270509,E
1781,15,0,0,3,13.38696701525592,18,N,Elevado,N,S,S,N,2.145848670885439,D
1782,17,1,0,0,16.63147851820905,3,S,Alto,N,N,N,N,3.299131001833344,B
1783,18,0,0,2,3.006212449679375,23,N,Alto,S,N,S,N,1.1708122846030742,E
1784,18,1,0,2,0.7718312387626769,19,N,Elevado,N,N,N,S,1.4245956528715278,E
1785,16,1,1,3,17.577622918257042,6,N,Elevado,N,N,N,N,2.9026593668557465,C
1786,15,0,2,4,6.29866454917865,27,N,Alto,N,N,S,N,0.691477418739295,E
1787,17,0,2,4,2.5795781585433053,21,S,Alto,S,N,S,S,1.8865425000782805,E
1788,18,0,1,0,9.36922474174173,6,N,Moderado,N,N,N,S,2.635341351261105,C
1789,18,0,0,3,11.966121513920376,16,S,Baixo,N,N,N,N,1.5003394189345471,E
1790,17,0,0,2,0.6194120684502025,18,N,Moderado,N,N,S,N,1.2355538161189008,E
1791,16,0,0,2,5.497913165141755,21,N,Moderado,N,N,N,N,0.604613405510861,E
1792,18,1,0,1,0.6559974855379203,15,N,Elevado,N,N,N,N,1.3881389762566787,E
1793,15,1,1,2,8.40670778390998,2,N,Moderado,N,N,S,N,3.3005522062792574,B
1794,18,1,1,4,17.902000581324884,14,N,Alto,N,N,N,S,2.16864159345454,D
1795,15,0,0,3,19.653048229871384,13,N,Moderado,S,S,N,N,2.797267479731933,C
1796,17,1,0,2,12.740951070072551,14,N,Baixo,N,N,N,N,1.7174586153875433,E
1797,15,1,2,0,3.232753875691836,13,N,Moderado,N,S,N,N,1.6879004923340846,E
1798,17,1,2,1,18.11698779998612,6,N,Moderado,S,N,N,N,2.95214586347002,C
1799,15,1,0,3,10.32495646400121,24,N,Moderado,S,N,N,N,0.9633750092514732,E
1800,17,1,3,2,3.074986242058362,2,N,Moderado,S,N,N,N,3.3349718279859157,B
1801,15,0,3,2,18.434533389033227,29,N,Baixo,N,N,N,N,0.4436406552124723,E
1802,16,0,0,0,15.14938101446206,16,S,Moderado,S,N,N,N,1.955791738835412,E
1803,15,1,0,2,14.63410545446303,9,N,Alto,S,S,N,N,2.850351339225344,C
1804,15,1,1,2,14.183614075888094,14,S,Moderado,N,S,N,N,2.370067422230533,D
1805,16,1,3,3,4.006796421928847,28,S,Moderado,N,N,N,N,0.1525907792336783,E
1806,18,0,2,2,4.220133834150522,5,N,Nenhum,N,N,N,N,2.123043126970309,D
1807,18,0,0,1,13.7658599685451,27,S,Baixo,S,N,S,S,0.9220132315429356,E
1808,15,1,0,2,4.394455002207938,16,N,Moderado,N,N,N,S,1.42899323811113,E
1809,16,0,1,0,8.773433936060977,16,S,Moderado,N,S,N,N,1.8934409155419147,E
1810,15,0,1,4,15.640036511878828,13,S,Moderado,N,N,N,N,1.9395846660340497,E
1811,17,1,0,1,15.679050361956818,23,N,Alto,S,S,N,N,1.511276997165948,E
1812,17,0,2,2,9.065235450517193,24,N,Baixo,N,N,S,N,0.8256041743927887,E
1813,15,0,1,1,15.843798765504902,17,N,Nenhum,S,N,N,N,1.7643543086537177,E
1814,18,1,2,2,16.772435923961137,24,N,Moderado,S,N,N,N,1.295594900495879,E
1815,18,0,2,2,13.095515025685206,4,N,Moderado,N,N,N,N,2.4737171780781475,D
1816,15,0,2,2,4.568517046168403,28,N,Moderado,N,N,S,N,0.0197984850174091,E
1817,15,1,0,1,5.48023560771095,7,N,Alto,N,N,N,N,2.202958505711277,D
1818,17,0,1,1,6.296823108174707,6,N,Alto,S,N,N,N,3.0400254359810663,B
1819,18,0,0,1,2.33608215467904,22,S,Baixo,S,N,N,N,1.0690799865648395,E
1820,15,1,1,2,5.463192407398902,3,S,Elevado,S,N,N,N,3.9417600224442615,A
1821,17,1,0,0,4.190384486250642,17,N,Baixo,N,N,S,N,1.48259597306949,E
1822,18,1,1,2,9.106574996172045,4,N,Alto,N,S,N,N,3.042275369333665,B
1823,16,0,0,3,18.168750957445297,15,N,Alto,N,S,N,N,2.1039665103433465,D
1824,17,1,0,3,2.0896063350791616,13,N,Alto,N,N,N,N,1.7875223290156508,E
1825,18,0,0,2,14.405358478947912,26,S,Baixo,S,N,N,S,1.1003818825946587,E
1826,18,1,0,2,13.745660088262554,26,N,Moderado,N,N,N,N,0.8545582885805375,E
1827,17,0,2,0,1.9150839732671527,18,N,Moderado,N,S,N,S,1.199651387587034,E
1828,16,1,2,2,18.451448098116,13,S,Baixo,N,N,N,N,2.591940919144186,C
1829,17,1,1,3,11.369444043136392,8,S,Nenhum,N,N,N,S,2.28221274517396,D
1830,18,1,0,1,7.274510422713685,5,N,Moderado,N,N,N,N,2.754877493270432,C
1831,15,1,0,2,15.130771669906132,16,N,Moderado,N,S,N,N,1.9212686469167608,E
1832,15,0,0,3,5.147309168032681,18,N,Alto,S,N,S,N,1.5835564956915291,E
1833,17,1,0,3,13.870196740926408,11,N,Baixo,N,N,S,N,1.7233856864018513,E
1834,18,1,2,1,0.7942241514449444,3,S,Alto,S,N,N,N,2.8760550053652034,C
1835,15,0,0,2,16.78816075218544,15,N,Baixo,N,N,N,N,1.8889919304287464,E
1836,18,1,0,1,8.96341694042637,24,N,Alto,S,S,N,N,1.369369967422703,E
1837,17,0,0,1,12.733858287158837,10,S,Moderado,N,N,N,N,2.550546233695912,C
1838,15,1,0,3,4.424756396133674,21,S,Moderado,S,S,S,S,1.943573340544709,E
1839,18,1,1,3,13.54147425316896,3,S,Alto,S,N,N,S,3.3104012689001965,B
1840,15,1,1,2,15.444805517865532,16,N,Baixo,N,N,N,N,1.418938674503826,E
1841,17,0,0,0,9.464263737687975,7,N,Baixo,N,S,N,N,2.3530546550379574,D
1842,18,1,0,3,12.354538481235886,13,N,Moderado,N,N,S,N,1.7528862062165578,E
1843,15,1,0,2,9.126518476447972,26,N,Baixo,S,N,S,N,0.5139629886917817,E
1844,17,1,0,1,17.88182738515691,1,N,Moderado,N,N,N,N,3.0219548675332906,B
1845,15,0,0,2,9.957383610286383,10,N,Baixo,N,S,N,S,1.8347494481922708,E
1846,15,0,3,0,16.83617418057638,10,N,Alto,N,N,N,N,2.275700147008356,D
1847,16,1,1,2,16.02704116540497,23,S,Alto,S,S,N,S,1.7676467845806807,E
1848,16,0,1,2,8.21009642696713,21,N,Nenhum,S,N,S,N,1.353723074286344,E
1849,17,1,0,1,4.6016898371495,23,S,Alto,N,S,N,N,1.0342011685600785,E
1850,16,1,0,1,8.121642651195419,5,N,Moderado,N,N,N,N,2.758341831164698,C
1851,17,1,1,1,16.524347515504402,20,S,Moderado,S,N,N,N,1.7899668741623316,E
1852,16,1,1,0,4.552650716387847,20,N,Moderado,S,N,N,N,1.223973606916021,E
1853,15,1,2,2,10.488726917154986,13,S,Alto,N,S,N,S,2.443619105420938,D
1854,17,1,0,3,16.12193495921495,29,N,Moderado,N,S,S,N,0.3629570027561279,E
1855,17,1,1,0,7.069549502567575,9,N,Alto,S,N,N,N,2.251753921949751,D
1856,15,0,0,0,12.844192740053948,25,S,Baixo,N,N,N,N,0.9000416924553322,E
1857,17,0,2,2,4.912631480976291,26,N,Elevado,N,N,N,N,0.6566169233161951,E
1858,17,0,1,3,2.1855889073631984,7,N,Alto,S,N,N,N,2.186426951334845,D
1859,16,0,1,1,15.887684501857128,6,S,Baixo,N,N,S,S,2.88313626573597,C
1860,17,0,0,1,1.9793724681741365,7,S,Alto,S,N,N,N,2.877853697636979,C
1861,18,0,1,2,5.427627901591691,27,N,Moderado,N,N,N,N,0.0120634896338959,E
1862,15,0,0,1,17.1021884399488,7,N,Baixo,S,N,N,N,2.583738162772638,C
1863,16,1,0,0,6.929385741573344,22,N,Baixo,N,S,N,N,1.1615545310949262,E
1864,16,1,0,2,19.46090699028322,1,N,Nenhum,S,N,N,N,3.301690512687678,B
1865,18,1,1,2,19.594686695477197,26,S,Alto,N,N,N,N,1.5051727733314488,E
1866,15,1,0,2,5.365520409071134,15,N,Moderado,N,N,N,N,1.385696220554564,E
1867,15,0,0,2,0.819564444997809,8,N,Moderado,N,N,N,S,2.240923948684623,D
1868,16,0,2,2,14.101265684107585,12,S,Baixo,S,N,N,N,2.116723382234456,D
1869,17,1,0,1,9.019730052966874,22,N,Moderado,N,N,N,S,1.0366568343647269,E
1870,16,1,1,1,2.0150568791915258,11,N,Moderado,N,N,N,N,1.6174602067259882,E
1871,15,0,0,1,14.150456379560856,26,N,Alto,N,N,N,N,0.8659455421420207,E
1872,18,1,0,1,0.6234981822384245,21,N,Elevado,N,S,N,N,1.320245987222631,E
1873,16,1,2,2,17.403933809844844,24,N,Moderado,S,N,N,S,1.2597646826652291,E
1874,15,1,0,3,2.7730505822660745,28,N,Moderado,S,N,N,N,0.0815731844151463,E
1875,16,1,0,4,2.5462375749345,16,N,Moderado,N,S,S,N,1.6896730848454322,E
1876,17,0,1,2,3.5134459593716905,26,N,Alto,N,N,N,S,0.4604216497595421,E
1877,16,1,1,1,19.205327169841333,1,N,Baixo,S,N,N,N,3.577043897429733,A
1878,16,1,1,1,13.86338720507692,12,N,Moderado,S,N,N,N,2.0878721266068734,D
1879,15,0,0,3,16.027430709272735,0,N,Alto,S,N,N,N,3.3695843618327963,B
1880,15,0,0,2,7.95269971465506,25,N,Nenhum,N,N,N,N,0.0,E
1881,15,1,2,2,6.726254550099111,27,N,Baixo,N,N,N,N,0.0946515916807701,E
1882,16,0,1,2,4.689680135663399,18,N,Alto,N,S,N,N,1.4053156279015715,E
1883,17,1,2,2,9.612960566248178,10,N,Baixo,N,N,N,N,1.878264180025782,E
1884,18,1,2,3,11.03657467068337,4,N,Moderado,S,N,N,N,2.871904770418778,C
1885,18,0,2,0,12.635496873055107,0,S,Moderado,N,N,N,N,3.7079480402167513,A
1886,15,1,0,2,5.14237007997389,19,N,Moderado,N,N,S,N,1.1748680910745393,E
1887,15,1,0,3,18.97308161805981,29,S,Baixo,S,N,N,N,0.9954496418804064,E
1888,16,1,2,1,3.395169964142717,12,S,Elevado,N,S,N,N,2.5287112567899213,C
1889,18,1,0,2,19.313063495328247,7,N,Nenhum,S,S,N,N,2.5968344902614566,C
1890,15,0,0,1,0.2971224501500757,5,N,Alto,N,N,N,N,2.46060677377515,D
1891,17,0,2,4,9.622513836336912,28,S,Nenhum,N,N,N,N,0.5477807235419316,E
1892,17,1,2,0,6.667356762331256,16,N,Moderado,N,S,N,N,1.803054426736249,E
1893,15,0,0,2,8.982468278605015,11,S,Baixo,N,N,N,N,2.309975847769393,D
1894,15,1,0,1,11.41329157961578,0,N,Baixo,N,N,N,N,3.0933639433242823,B
